te_estimator,window_size,field_def,cmi_regimes,threshold_mode,sink_mode,thr_bot,thr_top,cooldown,max_posiciones,pnl_pct,portfolio_final,bh_pnl,alpha_bh,n_compras,n_ventas,n_trades,n_ignorados,win_rate,pos_finales,valid
kde,28,jacobian,2,fixed,score_component,0.55,0.6,24,7,41.51,1415.07,7.35,34.15,216,225,441,656,47.6,7,True
binning,28,jacobian,3,fixed,filter_and,0.6,0.75,24,5,41.5,1415.04,7.35,34.15,5,0,5,217,0.0,5,False
binning,28,jacobian,3,fixed,filter_and,0.6,0.75,48,5,41.5,1415.04,7.35,34.15,5,0,5,195,0.0,5,False
binning,28,jacobian,3,fixed,filter_and,0.6,0.75,96,5,41.5,1415.04,7.35,34.15,5,0,5,153,0.0,5,False
binning,28,jacobian,3,fixed,filter_and,0.6,0.8,24,5,41.5,1415.04,7.35,34.15,5,0,5,217,0.0,5,False
binning,28,jacobian,3,fixed,filter_and,0.6,0.8,48,5,41.5,1415.04,7.35,34.15,5,0,5,195,0.0,5,False
binning,28,jacobian,3,fixed,filter_and,0.6,0.8,96,5,41.5,1415.04,7.35,34.15,5,0,5,153,0.0,5,False
kde,28,jacobian,3,fixed,filter_and,0.6,0.75,24,5,41.5,1415.04,7.35,34.15,5,0,5,217,0.0,5,False
kde,28,jacobian,3,fixed,filter_and,0.6,0.75,48,5,41.5,1415.04,7.35,34.15,5,0,5,195,0.0,5,False
kde,28,jacobian,3,fixed,filter_and,0.6,0.75,96,5,41.5,1415.04,7.35,34.15,5,0,5,153,0.0,5,False
kde,28,jacobian,3,fixed,filter_and,0.6,0.8,24,5,41.5,1415.04,7.35,34.15,5,0,5,217,0.0,5,False
kde,28,jacobian,3,fixed,filter_and,0.6,0.8,48,5,41.5,1415.04,7.35,34.15,5,0,5,195,0.0,5,False
kde,28,jacobian,3,fixed,filter_and,0.6,0.8,96,5,41.5,1415.04,7.35,34.15,5,0,5,153,0.0,5,False
binning,14,analogical,3,adaptive_percentile,filter_and,0.55,0.8,24,7,41.5,1414.96,7.35,34.14,57,57,114,796,59.6,7,True
kde,14,analogical,3,adaptive_percentile,filter_and,0.55,0.8,24,7,41.5,1414.96,7.35,34.14,57,57,114,796,59.6,7,True
binning,20,jacobian,2,adaptive_percentile,score_component,0.55,0.7,96,5,41.49,1414.95,7.35,34.14,224,239,463,150,51.0,5,True
kde,20,jacobian,2,adaptive_percentile,score_component,0.55,0.7,96,5,41.49,1414.95,7.35,34.14,224,239,463,150,51.0,5,True
kde,8,analogical,2,adaptive_percentile,score_component,0.6,0.75,48,9,41.49,1414.86,7.35,34.13,645,671,1316,146,50.1,9,True
binning,20,analogical,3,adaptive_percentile,filter_and,0.65,0.75,0,9,41.48,1414.84,7.35,34.13,189,193,382,694,47.2,9,True
kde,20,analogical,3,adaptive_percentile,filter_and,0.65,0.75,0,9,41.48,1414.84,7.35,34.13,189,193,382,694,47.2,9,True
binning,14,analogical,2,fixed,score_component,0.65,0.7,48,9,41.48,1414.81,7.35,34.13,68,67,135,487,56.7,9,True
kde,14,analogical,2,fixed,score_component,0.65,0.7,48,9,41.48,1414.81,7.35,34.13,68,67,135,487,56.7,9,True
binning,20,jacobian,2,fixed,filter_and,0.55,0.65,96,5,41.48,1414.78,7.35,34.12,93,97,190,241,43.3,5,True
kde,20,jacobian,2,fixed,filter_and,0.55,0.65,96,5,41.48,1414.78,7.35,34.12,93,97,190,241,43.3,5,True
binning,28,jacobian,2,adaptive_percentile,score_component,0.55,0.8,48,9,41.47,1414.74,7.35,34.12,59,56,115,605,53.6,9,True
kde,28,jacobian,2,adaptive_percentile,score_component,0.55,0.8,48,9,41.47,1414.74,7.35,34.12,59,56,115,605,53.6,9,True
binning,20,jacobian,2,adaptive_percentile,filter_and,0.55,0.65,48,7,41.47,1414.72,7.35,34.12,317,332,649,181,48.8,7,True
kde,20,jacobian,2,adaptive_percentile,filter_and,0.55,0.65,48,7,41.47,1414.72,7.35,34.12,317,332,649,181,48.8,7,True
binning,20,jacobian,2,fixed,filter_and,0.55,0.65,48,7,41.45,1414.5,7.35,34.1,109,112,221,461,47.3,7,True
kde,20,jacobian,2,fixed,filter_and,0.55,0.65,48,7,41.45,1414.5,7.35,34.1,109,112,221,461,47.3,7,True
binning,10,analogical,3,fixed,score_component,0.55,0.55,0,5,41.45,1414.49,7.35,34.09,332,362,694,528,53.0,0,True
kde,10,analogical,3,fixed,score_component,0.55,0.55,0,5,41.45,1414.49,7.35,34.09,332,362,694,528,53.0,0,True
binning,14,analogical,2,adaptive_percentile,filter_and,0.8,0.75,48,7,41.44,1414.38,7.35,34.08,91,103,194,35,49.5,2,True
kde,14,analogical,2,adaptive_percentile,filter_and,0.8,0.75,48,7,41.44,1414.38,7.35,34.08,91,103,194,35,49.5,2,True
binning,20,jacobian,2,fixed,score_component,0.7,0.7,48,5,41.42,1414.2,7.35,34.07,103,108,211,126,50.0,4,True
kde,20,jacobian,2,fixed,score_component,0.7,0.7,48,5,41.42,1414.2,7.35,34.07,103,108,211,126,50.0,4,True
binning,14,analogical,3,fixed,filter_and,0.65,0.75,24,9,41.42,1414.2,7.35,34.07,9,0,9,246,0.0,9,False
binning,14,analogical,3,fixed,filter_and,0.65,0.8,24,9,41.42,1414.2,7.35,34.07,9,0,9,246,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.65,0.75,24,9,41.42,1414.2,7.35,34.07,9,0,9,246,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.65,0.8,24,9,41.42,1414.2,7.35,34.07,9,0,9,246,0.0,9,False
binning,20,analogical,2,adaptive_percentile,filter_and,0.7,0.65,96,5,41.42,1414.17,7.35,34.06,208,224,432,32,56.2,2,True
kde,20,analogical,2,adaptive_percentile,filter_and,0.7,0.65,96,5,41.42,1414.17,7.35,34.06,208,224,432,32,56.2,2,True
binning,28,analogical,2,fixed,score_component,0.55,0.65,96,9,41.42,1414.17,7.35,34.06,10,1,11,299,100.0,9,False
kde,28,analogical,2,fixed,score_component,0.55,0.65,96,9,41.42,1414.17,7.35,34.06,10,1,11,299,100.0,9,False
binning,20,jacobian,3,fixed,score_component,0.55,0.75,48,9,41.41,1414.11,7.35,34.06,37,33,70,731,54.5,9,False
kde,20,jacobian,3,fixed,score_component,0.55,0.75,48,9,41.41,1414.11,7.35,34.06,37,33,70,731,54.5,9,False
binning,28,jacobian,3,adaptive_percentile,filter_and,0.6,0.8,24,9,41.41,1414.06,7.35,34.05,36,32,68,457,62.5,9,False
kde,28,jacobian,3,adaptive_percentile,filter_and,0.6,0.8,24,9,41.41,1414.06,7.35,34.05,36,32,68,457,62.5,9,False
binning,8,jacobian,2,fixed,filter_and,0.65,0.8,96,5,41.4,1414.02,7.35,34.05,5,0,5,134,0.0,5,False
binning,28,analogical,3,adaptive_percentile,score_component,0.6,0.65,48,7,41.38,1413.81,7.35,34.03,514,543,1057,101,50.8,5,True
kde,28,analogical,3,adaptive_percentile,score_component,0.6,0.65,48,7,41.38,1413.81,7.35,34.03,514,543,1057,101,50.8,5,True
binning,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.6,48,7,41.38,1413.79,7.35,34.02,313,333,646,50,52.9,1,True
kde,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.6,48,7,41.38,1413.79,7.35,34.02,313,333,646,50,52.9,1,True
binning,10,jacobian,2,fixed,filter_and,0.65,0.75,0,5,41.37,1413.67,7.35,34.01,23,22,45,565,59.1,5,False
kde,10,jacobian,2,fixed,filter_and,0.65,0.75,0,5,41.37,1413.67,7.35,34.01,23,22,45,565,59.1,5,False
binning,14,analogical,3,fixed,filter_and,0.65,0.75,0,9,41.35,1413.51,7.35,34.0,9,0,9,334,0.0,9,False
binning,14,analogical,3,fixed,filter_and,0.65,0.8,0,9,41.35,1413.51,7.35,34.0,9,0,9,334,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.65,0.75,0,9,41.35,1413.51,7.35,34.0,9,0,9,334,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.65,0.8,0,9,41.35,1413.51,7.35,34.0,9,0,9,334,0.0,9,False
binning,20,jacobian,3,adaptive_percentile,score_component,0.6,0.8,48,9,41.35,1413.51,7.35,34.0,65,62,127,560,53.2,9,True
kde,20,jacobian,3,adaptive_percentile,score_component,0.6,0.8,48,9,41.35,1413.51,7.35,34.0,65,62,127,560,53.2,9,True
binning,28,jacobian,3,fixed,filter_and,0.7,0.75,24,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
binning,28,jacobian,3,fixed,filter_and,0.7,0.75,48,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
binning,28,jacobian,3,fixed,filter_and,0.7,0.75,96,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
binning,28,jacobian,3,fixed,filter_and,0.7,0.8,24,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
binning,28,jacobian,3,fixed,filter_and,0.7,0.8,48,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
binning,28,jacobian,3,fixed,filter_and,0.7,0.8,96,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
kde,28,jacobian,3,fixed,filter_and,0.7,0.75,24,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
kde,28,jacobian,3,fixed,filter_and,0.7,0.75,48,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
kde,28,jacobian,3,fixed,filter_and,0.7,0.75,96,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
kde,28,jacobian,3,fixed,filter_and,0.7,0.8,24,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
kde,28,jacobian,3,fixed,filter_and,0.7,0.8,48,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
kde,28,jacobian,3,fixed,filter_and,0.7,0.8,96,7,41.35,1413.48,7.35,33.99,6,0,6,11,0.0,6,False
binning,20,analogical,3,adaptive_percentile,filter_and,0.6,0.6,48,9,41.35,1413.47,7.35,33.99,429,456,885,16,52.4,5,True
kde,20,analogical,3,adaptive_percentile,filter_and,0.6,0.6,48,9,41.35,1413.47,7.35,33.99,429,456,885,16,52.4,5,True
binning,14,jacobian,2,adaptive_percentile,filter_and,0.55,0.7,48,7,41.33,1413.33,7.35,33.98,226,236,462,313,49.6,7,True
kde,14,jacobian,2,adaptive_percentile,filter_and,0.55,0.7,48,7,41.33,1413.33,7.35,33.98,226,236,462,313,49.6,7,True
binning,28,jacobian,3,fixed,score_component,0.6,0.6,96,7,41.33,1413.28,7.35,33.97,197,205,402,61,49.3,7,True
kde,28,jacobian,3,fixed,score_component,0.6,0.6,96,7,41.33,1413.28,7.35,33.97,197,205,402,61,49.3,7,True
binning,20,jacobian,2,adaptive_percentile,score_component,0.7,0.75,24,9,41.33,1413.27,7.35,33.97,162,167,329,285,49.7,7,True
kde,20,jacobian,2,adaptive_percentile,score_component,0.7,0.75,24,9,41.33,1413.27,7.35,33.97,162,167,329,285,49.7,7,True
binning,28,jacobian,2,adaptive_percentile,filter_and,0.7,0.7,24,7,41.33,1413.27,7.35,33.97,141,151,292,45,53.0,2,True
kde,28,jacobian,2,adaptive_percentile,filter_and,0.7,0.7,24,7,41.33,1413.27,7.35,33.97,141,151,292,45,53.0,2,True
binning,20,jacobian,3,fixed,filter_and,0.65,0.7,0,9,41.32,1413.16,7.35,33.96,77,75,152,702,52.0,9,True
kde,20,jacobian,3,fixed,filter_and,0.65,0.7,0,9,41.32,1413.16,7.35,33.96,77,75,152,702,52.0,9,True
binning,28,jacobian,3,adaptive_percentile,filter_and,0.55,0.65,48,7,41.31,1413.12,7.35,33.96,255,265,520,187,48.3,7,True
kde,28,jacobian,3,adaptive_percentile,filter_and,0.55,0.65,48,7,41.31,1413.12,7.35,33.96,255,265,520,187,48.3,7,True
binning,20,jacobian,2,adaptive_percentile,filter_and,0.7,0.8,24,7,41.31,1413.07,7.35,33.95,32,29,61,219,48.3,7,False
kde,20,jacobian,2,adaptive_percentile,filter_and,0.7,0.8,24,7,41.31,1413.07,7.35,33.95,32,29,61,219,48.3,7,False
binning,8,analogical,2,adaptive_percentile,score_component,0.6,0.8,48,9,41.3,1413.02,7.35,33.95,312,326,638,452,49.4,8,True
binning,8,jacobian,2,adaptive_percentile,score_component,0.75,0.75,48,7,41.3,1412.97,7.35,33.94,362,382,744,82,46.3,7,True
binning,28,jacobian,2,adaptive_percentile,score_component,0.55,0.8,48,5,41.28,1412.85,7.35,33.93,55,56,111,609,41.1,5,True
kde,28,jacobian,2,adaptive_percentile,score_component,0.55,0.8,48,5,41.28,1412.85,7.35,33.93,55,56,111,609,41.1,5,True
binning,10,jacobian,2,fixed,score_component,0.7,0.7,96,5,41.28,1412.81,7.35,33.93,173,182,355,96,51.1,5,True
kde,10,jacobian,2,fixed,score_component,0.7,0.7,96,5,41.28,1412.81,7.35,33.93,173,182,355,96,51.1,5,True
binning,14,analogical,2,adaptive_percentile,score_component,0.6,0.6,48,7,41.28,1412.78,7.35,33.92,651,684,1335,36,51.6,7,True
kde,14,analogical,2,adaptive_percentile,score_component,0.6,0.6,48,7,41.28,1412.78,7.35,33.92,651,684,1335,36,51.6,7,True
binning,28,jacobian,3,adaptive_percentile,filter_and,0.6,0.75,24,7,41.28,1412.75,7.35,33.92,62,62,124,431,41.9,7,True
kde,28,jacobian,3,adaptive_percentile,filter_and,0.6,0.75,24,7,41.28,1412.75,7.35,33.92,62,62,124,431,41.9,7,True
binning,20,jacobian,3,fixed,filter_and,0.55,0.6,48,9,41.28,1412.75,7.35,33.92,327,339,666,262,50.1,9,True
kde,20,jacobian,3,fixed,filter_and,0.55,0.6,48,9,41.28,1412.75,7.35,33.92,327,339,666,262,50.1,9,True
binning,20,analogical,2,adaptive_percentile,filter_and,0.7,0.75,48,9,41.26,1412.62,7.35,33.91,145,149,294,150,46.3,7,True
kde,20,analogical,2,adaptive_percentile,filter_and,0.7,0.75,48,9,41.26,1412.62,7.35,33.91,145,149,294,150,46.3,7,True
binning,28,analogical,3,adaptive_percentile,filter_and,0.75,0.7,48,5,41.26,1412.57,7.35,33.9,160,175,335,71,53.7,1,True
kde,28,analogical,3,adaptive_percentile,filter_and,0.75,0.7,48,5,41.26,1412.57,7.35,33.9,160,175,335,71,53.7,1,True
binning,28,analogical,2,adaptive_percentile,score_component,0.6,0.8,24,7,41.24,1412.4,7.35,33.89,171,179,350,873,49.7,7,True
kde,28,analogical,2,adaptive_percentile,score_component,0.6,0.8,24,7,41.24,1412.4,7.35,33.89,171,179,350,873,49.7,7,True
binning,20,analogical,2,adaptive_percentile,filter_and,0.55,0.6,96,9,41.24,1412.36,7.35,33.88,281,293,574,46,50.2,8,True
kde,20,analogical,2,adaptive_percentile,filter_and,0.55,0.6,96,9,41.24,1412.36,7.35,33.88,281,293,574,46,50.2,8,True
binning,20,analogical,2,adaptive_percentile,filter_and,0.6,0.8,24,7,41.23,1412.31,7.35,33.88,77,78,155,621,51.3,7,True
kde,20,analogical,2,adaptive_percentile,filter_and,0.6,0.8,24,7,41.23,1412.31,7.35,33.88,77,78,155,621,51.3,7,True
binning,14,jacobian,3,fixed,filter_and,0.6,0.65,96,5,41.22,1412.18,7.35,33.86,179,190,369,143,46.8,5,True
kde,14,jacobian,3,fixed,filter_and,0.6,0.65,96,5,41.22,1412.18,7.35,33.86,179,190,369,143,46.8,5,True
binning,20,jacobian,2,adaptive_percentile,score_component,0.55,0.75,96,9,41.21,1412.11,7.35,33.86,125,127,252,249,51.2,9,True
kde,20,jacobian,2,adaptive_percentile,score_component,0.55,0.75,96,9,41.21,1412.11,7.35,33.86,125,127,252,249,51.2,9,True
binning,10,jacobian,3,fixed,filter_and,0.6,0.55,0,9,41.21,1412.09,7.35,33.85,89,95,184,28,56.8,2,True
kde,10,jacobian,3,fixed,filter_and,0.6,0.55,0,9,41.21,1412.09,7.35,33.85,89,95,184,28,56.8,2,True
binning,14,jacobian,3,adaptive_percentile,filter_and,0.6,0.65,24,5,41.2,1412.03,7.35,33.85,431,462,893,130,52.2,3,True
kde,14,jacobian,3,adaptive_percentile,filter_and,0.6,0.65,24,5,41.2,1412.03,7.35,33.85,431,462,893,130,52.2,3,True
binning,20,analogical,2,adaptive_percentile,filter_and,0.7,0.7,24,9,41.2,1411.98,7.35,33.84,285,306,591,26,55.2,2,True
kde,20,analogical,2,adaptive_percentile,filter_and,0.7,0.7,24,9,41.2,1411.98,7.35,33.84,285,306,591,26,55.2,2,True
binning,8,jacobian,2,fixed,filter_and,0.55,0.65,48,7,41.19,1411.93,7.35,33.84,75,76,151,358,53.9,7,True
binning,10,jacobian,3,adaptive_percentile,filter_and,0.6,0.6,96,5,41.19,1411.87,7.35,33.83,273,295,568,15,51.2,1,True
kde,10,jacobian,3,adaptive_percentile,filter_and,0.6,0.6,96,5,41.19,1411.87,7.35,33.83,273,295,568,15,51.2,1,True
binning,28,jacobian,2,fixed,filter_and,0.6,0.75,24,5,41.18,1411.84,7.35,33.83,5,0,5,189,0.0,5,False
binning,28,jacobian,2,fixed,filter_and,0.6,0.75,48,5,41.18,1411.84,7.35,33.83,5,0,5,170,0.0,5,False
binning,28,jacobian,2,fixed,filter_and,0.6,0.75,96,5,41.18,1411.84,7.35,33.83,5,0,5,146,0.0,5,False
binning,28,jacobian,2,fixed,filter_and,0.6,0.8,24,5,41.18,1411.84,7.35,33.83,5,0,5,189,0.0,5,False
binning,28,jacobian,2,fixed,filter_and,0.6,0.8,48,5,41.18,1411.84,7.35,33.83,5,0,5,170,0.0,5,False
binning,28,jacobian,2,fixed,filter_and,0.6,0.8,96,5,41.18,1411.84,7.35,33.83,5,0,5,146,0.0,5,False
kde,28,jacobian,2,fixed,filter_and,0.6,0.75,24,5,41.18,1411.84,7.35,33.83,5,0,5,189,0.0,5,False
kde,28,jacobian,2,fixed,filter_and,0.6,0.75,48,5,41.18,1411.84,7.35,33.83,5,0,5,170,0.0,5,False
kde,28,jacobian,2,fixed,filter_and,0.6,0.75,96,5,41.18,1411.84,7.35,33.83,5,0,5,146,0.0,5,False
kde,28,jacobian,2,fixed,filter_and,0.6,0.8,24,5,41.18,1411.84,7.35,33.83,5,0,5,189,0.0,5,False
kde,28,jacobian,2,fixed,filter_and,0.6,0.8,48,5,41.18,1411.84,7.35,33.83,5,0,5,170,0.0,5,False
kde,28,jacobian,2,fixed,filter_and,0.6,0.8,96,5,41.18,1411.84,7.35,33.83,5,0,5,146,0.0,5,False
binning,10,jacobian,2,fixed,score_component,0.6,0.75,96,9,41.18,1411.78,7.35,33.82,75,75,150,307,53.3,9,True
kde,10,jacobian,2,fixed,score_component,0.6,0.75,96,9,41.18,1411.78,7.35,33.82,75,75,150,307,53.3,9,True
binning,14,jacobian,3,fixed,filter_and,0.6,0.6,48,7,41.18,1411.77,7.35,33.82,474,497,971,28,51.3,6,True
kde,14,jacobian,3,fixed,filter_and,0.6,0.6,48,7,41.18,1411.77,7.35,33.82,474,497,971,28,51.3,6,True
binning,14,jacobian,2,fixed,filter_and,0.6,0.7,48,7,41.17,1411.69,7.35,33.81,110,112,222,450,49.1,7,True
kde,14,jacobian,2,fixed,filter_and,0.6,0.7,48,7,41.17,1411.69,7.35,33.81,110,112,222,450,49.1,7,True
kde,8,analogical,2,adaptive_percentile,score_component,0.65,0.6,24,7,41.16,1411.59,7.35,33.8,1493,1539,3032,24,51.9,5,True
binning,20,analogical,3,adaptive_percentile,score_component,0.55,0.55,48,7,41.16,1411.58,7.35,33.8,671,707,1378,29,51.8,6,True
kde,20,analogical,3,adaptive_percentile,score_component,0.55,0.55,48,7,41.16,1411.58,7.35,33.8,671,707,1378,29,51.8,6,True
binning,14,analogical,3,fixed,filter_and,0.6,0.7,96,9,41.15,1411.49,7.35,33.79,11,2,13,300,100.0,9,False
kde,14,analogical,3,fixed,filter_and,0.6,0.7,96,9,41.15,1411.49,7.35,33.79,11,2,13,300,100.0,9,False
binning,10,analogical,3,adaptive_percentile,score_component,0.65,0.8,96,9,41.15,1411.46,7.35,33.79,184,187,371,185,48.1,9,True
kde,10,analogical,3,adaptive_percentile,score_component,0.65,0.8,96,9,41.15,1411.46,7.35,33.79,184,187,371,185,48.1,9,True
binning,20,jacobian,2,fixed,score_component,0.65,0.7,24,9,41.14,1411.44,7.35,33.79,111,110,221,423,44.5,9,True
kde,20,jacobian,2,fixed,score_component,0.65,0.7,24,9,41.14,1411.44,7.35,33.79,111,110,221,423,44.5,9,True
binning,8,jacobian,2,adaptive_percentile,filter_and,0.7,0.8,24,7,41.14,1411.39,7.35,33.78,65,65,130,339,47.7,7,True
binning,10,jacobian,2,adaptive_percentile,score_component,0.55,0.8,48,7,41.14,1411.36,7.35,33.78,119,123,242,628,47.2,7,True
kde,10,jacobian,2,adaptive_percentile,score_component,0.55,0.8,48,7,41.14,1411.36,7.35,33.78,119,123,242,628,47.2,7,True
binning,14,jacobian,2,adaptive_percentile,filter_and,0.6,0.75,24,9,41.14,1411.36,7.35,33.78,101,101,202,576,44.6,9,True
kde,14,jacobian,2,adaptive_percentile,filter_and,0.6,0.75,24,9,41.14,1411.36,7.35,33.78,101,101,202,576,44.6,9,True
binning,14,analogical,3,fixed,filter_and,0.55,0.65,48,9,41.13,1411.29,7.35,33.77,187,191,378,461,48.2,9,True
kde,14,analogical,3,fixed,filter_and,0.55,0.65,48,9,41.13,1411.29,7.35,33.77,187,191,378,461,48.2,9,True
binning,28,analogical,3,adaptive_percentile,score_component,0.6,0.6,96,7,41.12,1411.24,7.35,33.77,333,350,683,17,50.0,7,True
kde,28,analogical,3,adaptive_percentile,score_component,0.6,0.6,96,7,41.12,1411.24,7.35,33.77,333,350,683,17,50.0,7,True
binning,14,analogical,3,fixed,score_component,0.55,0.75,48,7,41.11,1411.15,7.35,33.76,7,1,8,776,0.0,6,False
kde,14,analogical,3,fixed,score_component,0.55,0.75,48,7,41.11,1411.15,7.35,33.76,7,1,8,776,0.0,6,False
binning,28,jacobian,3,adaptive_percentile,score_component,0.65,0.8,24,5,41.1,1410.98,7.35,33.74,48,49,97,633,49.0,5,False
kde,28,jacobian,3,adaptive_percentile,score_component,0.65,0.8,24,5,41.1,1410.98,7.35,33.74,48,49,97,633,49.0,5,False
binning,8,jacobian,3,adaptive_percentile,score_component,0.7,0.75,48,9,41.09,1410.95,7.35,33.74,687,714,1401,95,51.7,9,True
binning,20,analogical,3,fixed,filter_and,0.6,0.65,24,9,41.09,1410.87,7.35,33.73,51,48,99,339,62.5,9,False
kde,20,analogical,3,fixed,filter_and,0.6,0.65,24,9,41.09,1410.87,7.35,33.73,51,48,99,339,62.5,9,False
binning,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.75,96,9,41.06,1410.65,7.35,33.71,65,62,127,199,51.6,9,True
kde,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.75,96,9,41.06,1410.65,7.35,33.71,65,62,127,199,51.6,9,True
binning,10,analogical,2,adaptive_percentile,filter_and,0.65,0.6,96,7,41.06,1410.57,7.35,33.7,249,268,517,34,52.6,1,True
kde,10,analogical,2,adaptive_percentile,filter_and,0.65,0.6,96,7,41.06,1410.57,7.35,33.7,249,268,517,34,52.6,1,True
kde,8,analogical,2,adaptive_percentile,filter_and,0.7,0.7,48,9,41.05,1410.51,7.35,33.7,396,418,814,43,53.3,4,True
binning,14,analogical,3,fixed,score_component,0.6,0.75,48,7,41.05,1410.49,7.35,33.69,7,1,8,726,0.0,6,False
kde,14,analogical,3,fixed,score_component,0.6,0.75,48,7,41.05,1410.49,7.35,33.69,7,1,8,726,0.0,6,False
binning,8,jacobian,2,fixed,filter_and,0.6,0.7,0,5,41.05,1410.49,7.35,33.69,22,22,44,564,68.2,5,False
binning,10,analogical,2,fixed,filter_and,0.65,0.65,24,7,41.05,1410.46,7.35,33.69,69,72,141,17,50.0,4,True
kde,10,analogical,2,fixed,filter_and,0.65,0.65,24,7,41.05,1410.46,7.35,33.69,69,72,141,17,50.0,4,True
binning,8,analogical,3,adaptive_percentile,score_component,0.55,0.8,96,7,41.04,1410.39,7.35,33.68,338,355,693,63,50.7,6,True
binning,8,jacobian,3,adaptive_percentile,filter_and,0.75,0.8,24,9,41.04,1410.36,7.35,33.68,148,150,298,600,48.7,9,True
binning,14,jacobian,2,fixed,filter_and,0.6,0.75,0,7,41.03,1410.33,7.35,33.68,54,53,107,2714,43.4,7,True
kde,14,jacobian,2,fixed,filter_and,0.6,0.75,0,7,41.03,1410.33,7.35,33.68,54,53,107,2714,43.4,7,True
binning,14,analogical,3,adaptive_percentile,filter_and,0.6,0.75,96,9,41.03,1410.32,7.35,33.68,108,110,218,197,51.8,9,True
kde,14,analogical,3,adaptive_percentile,filter_and,0.6,0.75,96,9,41.03,1410.32,7.35,33.68,108,110,218,197,51.8,9,True
binning,14,analogical,3,fixed,score_component,0.7,0.8,0,7,41.03,1410.31,7.35,33.68,6,0,6,126,0.0,6,False
binning,14,analogical,3,fixed,score_component,0.7,0.8,24,7,41.03,1410.31,7.35,33.68,6,0,6,108,0.0,6,False
binning,14,analogical,3,fixed,score_component,0.7,0.8,48,7,41.03,1410.31,7.35,33.68,6,0,6,103,0.0,6,False
binning,14,analogical,3,fixed,score_component,0.7,0.8,96,7,41.03,1410.31,7.35,33.68,6,0,6,90,0.0,6,False
kde,14,analogical,3,fixed,score_component,0.7,0.8,0,7,41.03,1410.31,7.35,33.68,6,0,6,126,0.0,6,False
kde,14,analogical,3,fixed,score_component,0.7,0.8,24,7,41.03,1410.31,7.35,33.68,6,0,6,108,0.0,6,False
kde,14,analogical,3,fixed,score_component,0.7,0.8,48,7,41.03,1410.31,7.35,33.68,6,0,6,103,0.0,6,False
kde,14,analogical,3,fixed,score_component,0.7,0.8,96,7,41.03,1410.31,7.35,33.68,6,0,6,90,0.0,6,False
binning,20,jacobian,2,adaptive_percentile,filter_and,0.6,0.75,48,9,41.03,1410.31,7.35,33.68,82,81,163,367,50.6,9,True
kde,20,jacobian,2,adaptive_percentile,filter_and,0.6,0.75,48,9,41.03,1410.31,7.35,33.68,82,81,163,367,50.6,9,True
binning,8,jacobian,2,adaptive_percentile,score_component,0.75,0.8,96,7,41.03,1410.27,7.35,33.67,171,177,348,128,49.7,7,True
binning,28,jacobian,3,adaptive_percentile,filter_and,0.6,0.75,24,5,41.03,1410.26,7.35,33.67,61,62,123,432,46.8,5,True
kde,28,jacobian,3,adaptive_percentile,filter_and,0.6,0.75,24,5,41.03,1410.26,7.35,33.67,61,62,123,432,46.8,5,True
binning,28,analogical,2,adaptive_percentile,filter_and,0.7,0.7,48,7,41.02,1410.2,7.35,33.67,240,258,498,19,54.3,4,True
kde,28,analogical,2,adaptive_percentile,filter_and,0.7,0.7,48,7,41.02,1410.2,7.35,33.67,240,258,498,19,54.3,4,True
binning,8,jacobian,2,adaptive_percentile,score_component,0.8,0.8,24,9,41.02,1410.18,7.35,33.66,250,262,512,92,52.3,7,True
